#100Xsolar and C/O = 0.25:# For the net reaction NH3 + NH3 -> N2 + H2 + H2 + H2
T           Pbar    rate const            Reaction
300.0   1.000E-08   9.178E-89    N+NH3->N2H+H2       
300.0   1.585E-08   4.591E-89    N+NH3->N2H+H2       
300.0   2.512E-08   2.299E-89    N+NH3->N2H+H2       
300.0   3.981E-08   2.732E-89    NH2+NH2->N2H2+H2    
300.0   6.310E-08   1.726E-89    NH2+NH2->N2H2+H2    
300.0   1.000E-07   1.092E-89    NH2+NH2->N2H2+H2    
300.0   1.585E-07   6.918E-90    NH2+NH2->N2H2+H2    
300.0   2.512E-07   4.348E-90    NH2+NH2->N2H2+H2    
300.0   3.981E-07   2.735E-90    NH2+NH2->N2H2+H2    
300.0   6.310E-07   1.724E-90    NH2+NH2->N2H2+H2    
300.0   1.000E-06   1.089E-90    NH2+NH2->N2H2+H2    
300.0   1.585E-06   6.886E-91    NH2+NH2->N2H2+H2    
300.0   2.512E-06   4.363E-91    NH2+NH2->N2H2+H2    
300.0   3.981E-06   2.745E-91    NH2+NH2->N2H2+H2    
300.0   6.310E-06   1.727E-91    NH2+NH2->N2H2+H2    
300.0   1.000E-05   1.088E-91    NH2+NH2->N2H2+H2    
300.0   1.585E-05   6.872E-92    NH2+NH2->N2H2+H2    
300.0   2.512E-05   4.348E-92    NH2+NH2->N2H2+H2    
300.0   3.981E-05   2.755E-92    NH2+NH2->N2H2+H2    
300.0   6.310E-05   1.737E-92    NH2+NH2->N2H2+H2    
300.0   1.000E-04   1.094E-92    NH2+NH2->N2H2+H2    
300.0   1.259E-04   8.692E-93    NH2+NH2->N2H2+H2    
300.0   1.585E-04   6.910E-93    NH2+NH2->N2H2+H2    
300.0   1.995E-04   5.496E-93    NH2+NH2->N2H2+H2    
300.0   2.512E-04   4.374E-93    NH2+NH2->N2H2+H2    
300.0   3.162E-04   3.481E-93    NH2+NH2->N2H2+H2    
300.0   3.981E-04   2.771E-93    NH2+NH2->N2H2+H2    
300.0   5.012E-04   2.206E-93    NH2+NH2->N2H2+H2    
300.0   6.310E-04   1.755E-93    NH2+NH2->N2H2+H2    
300.0   7.943E-04   1.396E-93    NH2+NH2->N2H2+H2    
300.0   1.000E-03   1.110E-93    NH2+NH2->N2H2+H2    
300.0   1.259E-03   8.825E-94    NH2+NH2->N2H2+H2    
300.0   1.585E-03   7.016E-94    NH2+NH2->N2H2+H2    
300.0   1.995E-03   5.578E-94    NH2+NH2->N2H2+H2    
300.0   2.512E-03   4.433E-94    NH2+NH2->N2H2+H2    
300.0   3.162E-03   3.522E-94    NH2+NH2->N2H2+H2    
300.0   3.981E-03   2.798E-94    NH2+NH2->N2H2+H2    
