# For the net reaction CO + CH4 -> C2H2 + H2 + O
T           Pbar    rate const            Reaction
300.0   1.000E-08   1.423E-89    OH+C2H2+M->CH3CO+M  
300.0   1.585E-08   1.783E-89    OH+C2H2+M->CH3CO+M  
300.0   2.512E-08   2.237E-89    OH+C2H2+M->CH3CO+M  
300.0   3.981E-08   2.812E-89    OH+C2H2+M->CH3CO+M  
300.0   6.310E-08   3.541E-89    OH+C2H2+M->CH3CO+M  
300.0   1.000E-07   4.471E-89    OH+C2H2+M->CH3CO+M  
300.0   1.585E-07   5.660E-89    OH+C2H2+M->CH3CO+M  
300.0   2.512E-07   7.101E-89    OH+C2H2+M->CH3CO+M  
300.0   3.981E-07   8.909E-89    OH+C2H2+M->CH3CO+M  
300.0   6.310E-07   1.119E-88    OH+C2H2+M->CH3CO+M  
300.0   1.000E-06   1.409E-88    OH+C2H2+M->CH3CO+M  
300.0   1.585E-06   1.779E-88    OH+C2H2+M->CH3CO+M  
300.0   2.512E-06   2.251E-88    OH+C2H2+M->CH3CO+M  
300.0   3.981E-06   2.828E-88    OH+C2H2+M->CH3CO+M  
300.0   6.310E-06   3.546E-88    OH+C2H2+M->CH3CO+M  
300.0   1.000E-05   4.455E-88    OH+C2H2+M->CH3CO+M  
300.0   1.585E-05   5.605E-88    OH+C2H2+M->CH3CO+M  
300.0   2.512E-05   7.069E-88    OH+C2H2+M->CH3CO+M  
300.0   3.981E-05   8.935E-88    OH+C2H2+M->CH3CO+M  
300.0   6.310E-05   1.122E-87    OH+C2H2+M->CH3CO+M  
300.0   1.000E-04   1.404E-87    OH+C2H2+M->CH3CO+M  
300.0   1.259E-04   1.571E-87    OH+C2H2+M->CH3CO+M  
300.0   1.585E-04   1.757E-87    OH+C2H2+M->CH3CO+M  
300.0   1.995E-04   1.966E-87    OH+C2H2+M->CH3CO+M  
300.0   2.512E-04   2.199E-87    OH+C2H2+M->CH3CO+M  
300.0   3.162E-04   2.459E-87    OH+C2H2+M->CH3CO+M  
300.0   3.981E-04   2.748E-87    OH+C2H2+M->CH3CO+M  
300.0   5.012E-04   3.070E-87    OH+C2H2+M->CH3CO+M  
300.0   6.310E-04   3.426E-87    OH+C2H2+M->CH3CO+M  
300.0   7.943E-04   3.817E-87    OH+C2H2+M->CH3CO+M  
300.0   1.000E-03   4.218E-87    OH+C2H2+M->CH3CO+M  
300.0   1.259E-03   4.650E-87    OH+C2H2+M->CH3CO+M  
300.0   1.585E-03   5.109E-87    OH+C2H2+M->CH3CO+M  
300.0   1.995E-03   5.590E-87    OH+C2H2+M->CH3CO+M  
300.0   2.512E-03   6.087E-87    OH+C2H2+M->CH3CO+M  
300.0   3.162E-03   6.589E-87    OH+C2H2+M->CH3CO+M  
300.0   3.981E-03   7.083E-87    OH+C2H2+M->CH3CO+M  
300.0   5.012E-03   7.553E-87    OH+C2H2+M->CH3CO+M  
300.0   6.310E-03   7.981E-87    OH+C2H2+M->CH3CO+M  
300.0   7.943E-03   8.348E-87    OH+C2H2+M->CH3CO+M  
300.0   1.000E-02   8.634E-87    OH+C2H2+M->CH3CO+M  
300.0   1.259E-02   8.828E-87    OH+C2H2+M->CH3CO+M  
300.0   1.585E-02   8.861E-87    OH+C2H2+M->CH3CO+M  
300.0   1.995E-02   8.773E-87    OH+C2H2+M->CH3CO+M  
300.0   2.512E-02   8.577E-87    OH+C2H2+M->CH3CO+M  
300.0   3.162E-02   8.284E-87    OH+C2H2+M->CH3CO+M  
300.0   3.981E-02   7.912E-87    OH+C2H2+M->CH3CO+M  
300.0   5.012E-02   7.480E-87    OH+C2H2+M->CH3CO+M  
300.0   6.310E-02   7.007E-87    OH+C2H2+M->CH3CO+M  
300.0   7.943E-02   6.512E-87    OH+C2H2+M->CH3CO+M  
300.0   1.000E-01   6.012E-87    OH+C2H2+M->CH3CO+M  
300.0   1.259E-01   5.520E-87    OH+C2H2+M->CH3CO+M  
300.0   1.585E-01   5.046E-87    OH+C2H2+M->CH3CO+M  
