#10Xsolar and C/O = 1:# For the net reaction CH4 + NH3 -> HCN + H2 + H2 + H2
T           Pbar    rate const            Reaction
300.0   1.000E-08   1.326E-82    CH2NH2+H->CH2NH+H2  
300.0   1.585E-08   8.353E-83    CH2NH2+H->CH2NH+H2  
300.0   2.512E-08   5.265E-83    CH2NH2+H->CH2NH+H2  
300.0   3.981E-08   3.322E-83    CH2NH2+H->CH2NH+H2  
300.0   6.310E-08   2.097E-83    CH2NH2+H->CH2NH+H2  
300.0   1.000E-07   1.324E-83    CH2NH2+H->CH2NH+H2  
300.0   1.585E-07   8.365E-84    CH2NH2+H->CH2NH+H2  
300.0   2.512E-07   5.271E-84    CH2NH2+H->CH2NH+H2  
300.0   3.981E-07   3.323E-84    CH2NH2+H->CH2NH+H2  
300.0   6.310E-07   2.096E-84    CH2NH2+H->CH2NH+H2  
300.0   1.000E-06   1.323E-84    CH2NH2+H->CH2NH+H2  
300.0   1.585E-06   8.353E-85    CH2NH2+H->CH2NH+H2  
300.0   2.512E-06   5.278E-85    CH2NH2+H->CH2NH+H2  
300.0   3.981E-06   3.327E-85    CH2NH2+H->CH2NH+H2  
300.0   6.310E-06   2.097E-85    CH2NH2+H->CH2NH+H2  
300.0   1.000E-05   1.323E-85    CH2NH2+H->CH2NH+H2  
300.0   1.585E-05   8.350E-86    CH2NH2+H->CH2NH+H2  
300.0   2.512E-05   5.273E-86    CH2NH2+H->CH2NH+H2  
300.0   3.981E-05   3.331E-86    CH2NH2+H->CH2NH+H2  
300.0   6.310E-05   2.102E-86    CH2NH2+H->CH2NH+H2  
300.0   1.000E-04   1.327E-86    CH2NH2+H->CH2NH+H2  
300.0   1.259E-04   1.054E-86    CH2NH2+H->CH2NH+H2  
300.0   1.585E-04   8.380E-87    CH2NH2+H->CH2NH+H2  
300.0   1.995E-04   6.660E-87    CH2NH2+H->CH2NH+H2  
300.0   2.512E-04   5.292E-87    CH2NH2+H->CH2NH+H2  
300.0   3.162E-04   4.204E-87    CH2NH2+H->CH2NH+H2  
300.0   3.981E-04   3.339E-87    CH2NH2+H->CH2NH+H2  
300.0   5.012E-04   2.652E-87    CH2NH2+H->CH2NH+H2  
300.0   6.310E-04   2.105E-87    CH2NH2+H->CH2NH+H2  
300.0   7.943E-04   1.671E-87    CH2NH2+H->CH2NH+H2  
300.0   1.000E-03   1.329E-87    CH2NH2+H->CH2NH+H2  
300.0   1.259E-03   1.056E-87    CH2NH2+H->CH2NH+H2  
300.0   1.585E-03   8.393E-88    CH2NH2+H->CH2NH+H2  
300.0   1.995E-03   6.669E-88    CH2NH2+H->CH2NH+H2  
300.0   2.512E-03   5.299E-88    CH2NH2+H->CH2NH+H2  
300.0   3.162E-03   4.209E-88    CH2NH2+H->CH2NH+H2  
300.0   3.981E-03   3.343E-88    CH2NH2+H->CH2NH+H2  
300.0   5.012E-03   2.655E-88    CH2NH2+H->CH2NH+H2  
300.0   6.310E-03   2.108E-88    CH2NH2+H->CH2NH+H2  
300.0   7.943E-03   1.674E-88    CH2NH2+H->CH2NH+H2  
300.0   1.000E-02   1.329E-88    CH2NH2+H->CH2NH+H2  
