# For the net reaction NH3 + NH3 -> N2 + H2 + H2 + H2
T           Pbar    rate const            Reaction
300.0   1.000E-08   7.258E-89    N+NH3->N2H+H2       
300.0   1.585E-08   3.629E-89    N+NH3->N2H+H2       
300.0   2.512E-08   3.710E-89    NH2+NH2->N2H2+H2    
300.0   3.981E-08   2.339E-89    NH2+NH2->N2H2+H2    
300.0   6.310E-08   1.477E-89    NH2+NH2->N2H2+H2    
300.0   1.000E-07   9.346E-90    NH2+NH2->N2H2+H2    
300.0   1.585E-07   5.921E-90    NH2+NH2->N2H2+H2    
300.0   2.512E-07   3.722E-90    NH2+NH2->N2H2+H2    
300.0   3.981E-07   2.341E-90    NH2+NH2->N2H2+H2    
300.0   6.310E-07   1.476E-90    NH2+NH2->N2H2+H2    
300.0   1.000E-06   9.320E-91    NH2+NH2->N2H2+H2    
300.0   1.585E-06   5.895E-91    NH2+NH2->N2H2+H2    
300.0   2.512E-06   3.734E-91    NH2+NH2->N2H2+H2    
300.0   3.981E-06   2.350E-91    NH2+NH2->N2H2+H2    
300.0   6.310E-06   1.479E-91    NH2+NH2->N2H2+H2    
300.0   1.000E-05   9.329E-92    NH2+NH2->N2H2+H2    
300.0   1.585E-05   5.894E-92    NH2+NH2->N2H2+H2    
300.0   2.512E-05   3.728E-92    NH2+NH2->N2H2+H2    
300.0   3.981E-05   2.358E-92    NH2+NH2->N2H2+H2    
300.0   6.310E-05   1.488E-92    NH2+NH2->N2H2+H2    
300.0   1.000E-04   9.401E-93    NH2+NH2->N2H2+H2    
300.0   1.259E-04   7.472E-93    NH2+NH2->N2H2+H2    
300.0   1.585E-04   5.938E-93    NH2+NH2->N2H2+H2    
300.0   1.995E-04   4.718E-93    NH2+NH2->N2H2+H2    
300.0   2.512E-04   3.748E-93    NH2+NH2->N2H2+H2    
300.0   3.162E-04   2.976E-93    NH2+NH2->N2H2+H2    
300.0   3.981E-04   2.364E-93    NH2+NH2->N2H2+H2    
300.0   5.012E-04   1.876E-93    NH2+NH2->N2H2+H2    
300.0   6.310E-04   1.489E-93    NH2+NH2->N2H2+H2    
300.0   7.943E-04   1.182E-93    NH2+NH2->N2H2+H2    
300.0   1.000E-03   9.399E-94    NH2+NH2->N2H2+H2    
300.0   1.259E-03   7.471E-94    NH2+NH2->N2H2+H2    
300.0   1.585E-03   5.938E-94    NH2+NH2->N2H2+H2    
300.0   1.995E-03   4.718E-94    NH2+NH2->N2H2+H2    
