# For the net reaction C2H2 + H2 + H2 -> C2H6
T           Pbar    rate const
3450.0  3.981E-08   2.209E-44
3450.0  6.310E-08   3.397E-44
3450.0  1.000E-07   5.143E-44
3450.0  1.585E-07   7.722E-44
3450.0  2.512E-07   1.333E-43
3450.0  3.981E-07   2.184E-43
3450.0  6.310E-07   3.443E-43
3450.0  1.000E-06   5.306E-43
3450.0  1.585E-06   8.083E-43
3450.0  2.512E-06   1.220E-42
3450.0  3.981E-06   2.032E-42
3450.0  6.310E-06   3.318E-42
3450.0  1.000E-05   5.257E-42
3450.0  1.585E-05   8.185E-42
3450.0  2.512E-05   1.260E-41
3450.0  3.981E-05   1.925E-41
3450.0  6.310E-05   3.136E-41
3450.0  1.000E-04   5.126E-41
3450.0  1.585E-04   8.182E-41
3450.0  2.512E-04   1.283E-40
3450.0  3.981E-04   1.988E-40
3450.0  6.310E-04   3.050E-40
3450.0  1.000E-03   4.911E-40
3450.0  1.585E-03   8.041E-40
3450.0  2.512E-03   1.283E-39
3450.0  3.981E-03   2.007E-39
3450.0  6.310E-03   3.093E-39
3450.0  1.000E-02   4.701E-39
3450.0  1.585E-02   7.361E-39
3450.0  2.512E-02   1.178E-38
3450.0  3.981E-02   1.816E-38
3450.0  6.310E-02   2.711E-38
3450.0  1.000E-01   3.925E-38
3450.0  1.585E-01   5.516E-38
3450.0  2.512E-01   7.799E-38
3450.0  3.981E-01   1.125E-37
3450.0  6.310E-01   1.551E-37
3450.0  1.000E+00   2.071E-37
3450.0  1.585E+00   2.701E-37
3450.0  2.512E+00   3.994E-37
3450.0  3.981E+00   5.871E-37
3450.0  6.310E+00   8.734E-37
3450.0  1.000E+01   1.223E-36
3450.0  1.585E+01   1.612E-36
3450.0  2.512E+01   1.999E-36
3450.0  3.981E+01   2.338E-36
3450.0  6.310E+01   2.617E-36
3450.0  1.000E+02   2.953E-36
3450.0  1.585E+02   3.260E-36
3450.0  2.512E+02   4.116E-36
3450.0  3.981E+02   5.144E-36
3450.0  6.310E+02   6.390E-36
3450.0  1.000E+03   7.924E-36
3500.0  1.000E-08   4.403E-45
3500.0  1.585E-08   7.772E-45
3500.0  2.512E-08   1.275E-44
3500.0  3.981E-08   2.008E-44
3500.0  6.310E-08   3.089E-44
3500.0  1.000E-07   4.678E-44
3500.0  1.585E-07   7.024E-44
3500.0  2.512E-07   1.217E-43
3500.0  3.981E-07   2.000E-43
3500.0  6.310E-07   3.157E-43
3500.0  1.000E-06   4.867E-43
3500.0  1.585E-06   7.413E-43
3500.0  2.512E-06   1.119E-42
3500.0  3.981E-06   1.874E-42
3500.0  6.310E-06   3.070E-42
3500.0  1.000E-05   4.866E-42
3500.0  1.585E-05   7.572E-42
3500.0  2.512E-05   1.164E-41
3500.0  3.981E-05   1.778E-41
3500.0  6.310E-05   2.900E-41
3500.0  1.000E-04   4.743E-41
3500.0  1.585E-04   7.569E-41
3500.0  2.512E-04   1.187E-40
3500.0  3.981E-04   1.838E-40
3500.0  6.310E-04   2.820E-40
3500.0  1.000E-03   4.543E-40
3500.0  1.585E-03   7.442E-40
3500.0  2.512E-03   1.188E-39
3500.0  3.981E-03   1.861E-39
3500.0  6.310E-03   2.871E-39
3500.0  1.000E-02   4.375E-39
3500.0  1.585E-02   6.873E-39
3500.0  2.512E-02   1.105E-38
3500.0  3.981E-02   1.714E-38
3500.0  6.310E-02   2.578E-38
3500.0  1.000E-01   3.765E-38
3500.0  1.585E-01   5.342E-38
3500.0  2.512E-01   7.627E-38
3500.0  3.981E-01   1.111E-37
3500.0  6.310E-01   1.546E-37
3500.0  1.000E+00   2.079E-37
3500.0  1.585E+00   2.751E-37
3500.0  2.512E+00   4.085E-37
3500.0  3.981E+00   6.023E-37
3500.0  6.310E+00   9.002E-37
3500.0  1.000E+01   1.268E-36
3500.0  1.585E+01   1.681E-36
3500.0  2.512E+01   2.098E-36
3500.0  3.981E+01   2.468E-36
3500.0  6.310E+01   2.778E-36
3500.0  1.000E+02   3.148E-36
3500.0  1.585E+02   3.398E-36
3500.0  2.512E+02   4.251E-36
3500.0  3.981E+02   5.315E-36
3500.0  6.310E+02   6.605E-36
3500.0  1.000E+03   8.191E-36
