# For the net reaction CH4 + NH3 -> HCN + H2 + H2 + H2
T           Pbar    rate const
2750.0  2.512E-05   3.647E+10
2750.0  3.981E-05   1.954E+09
2750.0  6.310E-05   1.000E+08
2750.0  1.000E-04   5.168E+06
2750.0  1.585E-04   2.808E+05
2750.0  2.512E-04   1.621E+04
2750.0  3.981E-04   1.008E+03
2750.0  6.310E-04   6.870E+01
2750.0  1.000E-03   5.010E+00
2750.0  1.585E-03   4.078E-01
2750.0  2.512E-03   3.894E-02
2750.0  3.981E-03   4.352E-03
2750.0  6.310E-03   5.633E-04
2750.0  1.000E-02   8.296E-05
2750.0  1.585E-02   1.328E-05
2750.0  2.512E-02   2.277E-06
2750.0  3.981E-02   4.254E-07
2750.0  6.310E-02   8.504E-08
2750.0  1.000E-01   1.794E-08
2750.0  1.585E-01   3.971E-09
2750.0  2.512E-01   1.153E-09
2750.0  3.981E-01   3.357E-10
2750.0  6.310E-01   1.133E-10
2750.0  1.000E+00   4.356E-11
2750.0  1.585E+00   1.692E-11
2750.0  2.512E+00   6.623E-12
2750.0  3.981E+00   2.599E-12
2750.0  6.310E+00   1.012E-12
2750.0  1.000E+01   3.970E-13
2750.0  1.585E+01   1.566E-13
2750.0  2.512E+01   6.208E-14
2750.0  3.981E+01   2.470E-14
2750.0  6.310E+01   9.841E-15
2750.0  1.000E+02   3.874E-15
2750.0  1.585E+02   1.533E-15
2750.0  2.512E+02   6.094E-16
2750.0  3.981E+02   2.430E-16
2750.0  6.310E+02   9.708E-17
2750.0  1.000E+03   3.878E-17
2800.0  1.000E-08   1.637E+21
2800.0  1.585E-08   3.899E+20
2800.0  2.512E-08   9.515E+19
2800.0  3.981E-08   2.364E+19
2800.0  6.310E-08   5.952E+18
2800.0  1.000E-07   1.515E+18
2800.0  1.585E-07   3.886E+17
2800.0  2.512E-07   9.492E+16
2800.0  3.981E-07   2.342E+16
2800.0  6.310E-07   5.856E+15
2800.0  1.000E-06   1.481E+15
2800.0  1.585E-06   3.776E+14
2800.0  2.512E-06   9.703E+13
2800.0  3.981E-06   2.388E+13
2800.0  6.310E-06   5.889E+12
2800.0  1.000E-05   1.473E+12
2800.0  1.585E-05   3.723E+11
2800.0  2.512E-05   9.508E+10
2800.0  3.981E-05   1.479E+10
2800.0  6.310E-05   7.522E+08
2800.0  1.000E-04   3.837E+07
2800.0  1.585E-04   2.040E+06
2800.0  2.512E-04   1.139E+05
2800.0  3.981E-04   6.746E+03
2800.0  6.310E-04   4.308E+02
2800.0  1.000E-03   2.886E+01
2800.0  1.585E-03   2.126E+00
2800.0  2.512E-03   1.821E-01
2800.0  3.981E-03   1.822E-02
2800.0  6.310E-03   2.126E-03
2800.0  1.000E-02   2.853E-04
2800.0  1.585E-02   4.214E-05
2800.0  2.512E-02   6.745E-06
2800.0  3.981E-02   1.192E-06
2800.0  6.310E-02   2.280E-07
2800.0  1.000E-01   4.642E-08
2800.0  1.585E-01   9.940E-09
2800.0  2.512E-01   2.674E-09
2800.0  3.981E-01   7.678E-10
2800.0  6.310E-01   2.260E-10
2800.0  1.000E+00   7.958E-11
2800.0  1.585E+00   3.074E-11
2800.0  2.512E+00   1.198E-11
2800.0  3.981E+00   4.685E-12
2800.0  6.310E+00   1.820E-12
2800.0  1.000E+01   7.121E-13
2800.0  1.585E+01   2.804E-13
2800.0  2.512E+01   1.110E-13
2800.0  3.981E+01   4.412E-14
2800.0  6.310E+01   1.756E-14
2800.0  1.000E+02   6.907E-15
2800.0  1.585E+02   2.732E-15
2800.0  2.512E+02   1.085E-15
2800.0  3.981E+02   4.325E-16
2800.0  6.310E+02   1.727E-16
2800.0  1.000E+03   6.896E-17
2850.0  1.000E-08   2.967E+21
2850.0  1.585E-08   6.913E+20
2850.0  2.512E-08   1.662E+20
2850.0  3.981E-08   4.088E+19
2850.0  6.310E-08   1.023E+19
2850.0  1.000E-07   2.592E+18
2850.0  1.585E-07   6.632E+17
2850.0  2.512E-07   1.617E+17
2850.0  3.981E-07   3.986E+16
2850.0  6.310E-07   9.959E+15
2850.0  1.000E-06   2.517E+15
2850.0  1.585E-06   6.416E+14
2850.0  2.512E-06   1.648E+14
2850.0  3.981E-06   4.056E+13
2850.0  6.310E-06   1.000E+13
2850.0  1.000E-05   2.500E+12
2850.0  1.585E-05   6.319E+11
2850.0  2.512E-05   1.613E+11
2850.0  3.981E-05   4.148E+10
2850.0  6.310E-05   5.262E+09
2850.0  1.000E-04   2.671E+08
2850.0  1.585E-04   1.403E+07
2850.0  2.512E-04   7.670E+05
2850.0  3.981E-04   4.394E+04
2850.0  6.310E-04   2.673E+03
2850.0  1.000E-03   1.673E+02
2850.0  1.585E-03   1.131E+01
2850.0  2.512E-03   8.768E-01
2850.0  3.981E-03   7.886E-02
2850.0  6.310E-03   8.272E-03
2850.0  1.000E-02   1.006E-03
2850.0  1.585E-02   1.362E-04
2850.0  2.512E-02   2.021E-05
2850.0  3.981E-02   3.357E-06
2850.0  6.310E-02   6.109E-07
2850.0  1.000E-01   1.196E-07
2850.0  1.585E-01   2.480E-08
2850.0  2.512E-01   6.111E-09
2850.0  3.981E-01   1.727E-09
2850.0  6.310E-01   5.020E-10
2850.0  1.000E+00   1.491E-10
2850.0  1.585E+00   5.503E-11
2850.0  2.512E+00   2.135E-11
2850.0  3.981E+00   8.315E-12
2850.0  6.310E+00   3.218E-12
2850.0  1.000E+01   1.256E-12
2850.0  1.585E+01   4.938E-13
2850.0  2.512E+01   1.951E-13
2850.0  3.981E+01   7.747E-14
2850.0  6.310E+01   3.080E-14
2850.0  1.000E+02   1.211E-14
2850.0  1.585E+02   4.785E-15
2850.0  2.512E+02   1.900E-15
2850.0  3.981E+02   7.569E-16
2850.0  6.310E+02   3.022E-16
2850.0  1.000E+03   1.207E-16
2900.0  1.000E-08   5.637E+21
2900.0  1.585E-08   1.265E+21
2900.0  2.512E-08   2.958E+20
2900.0  3.981E-08   7.141E+19
2900.0  6.310E-08   1.764E+19
2900.0  1.000E-07   4.433E+18
2900.0  1.585E-07   1.128E+18
2900.0  2.512E-07   2.739E+17
2900.0  3.981E-07   6.734E+16
2900.0  6.310E-07   1.680E+16
2900.0  1.000E-06   4.242E+15
2900.0  1.585E-06   1.081E+15
2900.0  2.512E-06   2.776E+14
2900.0  3.981E-06   6.828E+13
2900.0  6.310E-06   1.683E+13
2900.0  1.000E-05   4.206E+12
2900.0  1.585E-05   1.063E+12
2900.0  2.512E-05   2.711E+11
2900.0  3.981E-05   6.969E+10
2900.0  6.310E-05   1.730E+10
2900.0  1.000E-04   1.722E+09
2900.0  1.585E-04   9.007E+07
2900.0  2.512E-04   4.863E+06
2900.0  3.981E-04   2.724E+05
2900.0  6.310E-04   1.600E+04
2900.0  1.000E-03   9.506E+02
2900.0  1.585E-03   5.990E+01
2900.0  2.512E-03   4.264E+00
2900.0  3.981E-03   3.481E-01
2900.0  6.310E-03   3.297E-02
2900.0  1.000E-02   3.631E-03
2900.0  1.585E-02   4.479E-04
2900.0  2.512E-02   6.122E-05
2900.0  3.981E-02   9.492E-06
2900.0  6.310E-02   1.632E-06
2900.0  1.000E-01   3.052E-07
2900.0  1.585E-01   6.103E-08
2900.0  2.512E-01   1.372E-08
2900.0  3.981E-01   3.805E-09
2900.0  6.310E-01   1.090E-09
2900.0  1.000E+00   3.201E-10
2900.0  1.585E+00   9.663E-11
2900.0  2.512E+00   3.727E-11
2900.0  3.981E+00   1.445E-11
2900.0  6.310E+00   5.573E-12
2900.0  1.000E+01   2.169E-12
2900.0  1.585E+01   8.505E-13
2900.0  2.512E+01   3.355E-13
2900.0  3.981E+01   1.330E-13
2900.0  6.310E+01   5.282E-14
2900.0  1.000E+02   2.074E-14
2900.0  1.585E+02   8.191E-15
2900.0  2.512E+02   3.250E-15
2900.0  3.981E+02   1.294E-15
2900.0  6.310E+02   5.164E-16
2900.0  1.000E+03   2.062E-16
2950.0  1.000E-08   1.122E+22
2950.0  1.585E-08   2.391E+21
2950.0  2.512E-08   5.371E+20
2950.0  3.981E-08   1.257E+20
2950.0  6.310E-08   3.034E+19
2950.0  1.000E-07   7.506E+18
2950.0  1.585E-07   1.889E+18
2950.0  2.512E-07   4.553E+17
2950.0  3.981E-07   1.114E+17
2950.0  6.310E-07   2.770E+16
2950.0  1.000E-06   6.981E+15
2950.0  1.585E-06   1.776E+15
2950.0  2.512E-06   4.558E+14
2950.0  3.981E-06   1.121E+14
2950.0  6.310E-06   2.761E+13
2950.0  1.000E-05   6.898E+12
2950.0  1.585E-05   1.742E+12
2950.0  2.512E-05   4.444E+11
2950.0  3.981E-05   1.142E+11
2950.0  6.310E-05   2.832E+10
2950.0  1.000E-04   6.989E+09
2950.0  1.585E-04   5.381E+08
2950.0  2.512E-04   2.897E+07
2950.0  3.981E-04   1.605E+06
2950.0  6.310E-04   9.222E+04
2950.0  1.000E-03   5.280E+03
2950.0  1.585E-03   3.152E+02
2950.0  2.512E-03   2.090E+01
2950.0  3.981E-03   1.566E+00
2950.0  6.310E-03   1.348E-01
2950.0  1.000E-02   1.344E-02
2950.0  1.585E-02   1.507E-03
2950.0  2.512E-02   1.887E-04
2950.0  3.981E-02   2.714E-05
2950.0  6.310E-02   4.386E-06
2950.0  1.000E-01   7.796E-07
2950.0  1.585E-01   1.497E-07
2950.0  2.512E-01   3.044E-08
2950.0  3.981E-01   8.272E-09
2950.0  6.310E-01   2.332E-09
2950.0  1.000E+00   6.762E-10
2950.0  1.585E+00   2.006E-10
2950.0  2.512E+00   6.423E-11
2950.0  3.981E+00   2.478E-11
2950.0  6.310E+00   9.515E-12
2950.0  1.000E+01   3.691E-12
2950.0  1.585E+01   1.444E-12
2950.0  2.512E+01   5.683E-13
2950.0  3.981E+01   2.249E-13
2950.0  6.310E+01   8.922E-14
2950.0  1.000E+02   3.499E-14
2950.0  1.585E+02   1.381E-14
2950.0  2.512E+02   5.474E-15
2950.0  3.981E+02   2.179E-15
2950.0  6.310E+02   8.692E-16
2950.0  1.000E+03   3.470E-16
3000.0  1.000E-08   2.432E+22
3000.0  1.585E-08   4.867E+21
3000.0  2.512E-08   1.035E+21
3000.0  3.981E-08   2.314E+20
3000.0  6.310E-08   5.388E+19
3000.0  1.000E-07   1.297E+19
3000.0  1.585E-07   3.200E+18
3000.0  2.512E-07   7.601E+17
3000.0  3.981E-07   1.842E+17
3000.0  6.310E-07   4.554E+16
3000.0  1.000E-06   1.143E+16
3000.0  1.585E-06   2.901E+15
3000.0  2.512E-06   7.431E+14
3000.0  3.981E-06   1.825E+14
3000.0  6.310E-06   4.493E+13
3000.0  1.000E-05   1.122E+13
3000.0  1.585E-05   2.833E+12
3000.0  2.512E-05   7.222E+11
3000.0  3.981E-05   1.855E+11
3000.0  6.310E-05   4.598E+10
3000.0  1.000E-04   1.134E+10
3000.0  1.585E-04   2.837E+09
3000.0  2.512E-04   1.602E+08
3000.0  3.981E-04   8.855E+06
3000.0  6.310E-04   5.029E+05
3000.0  1.000E-03   2.809E+04
3000.0  1.585E-03   1.611E+03
3000.0  2.512E-03   1.010E+02
3000.0  3.981E-03   7.041E+00
3000.0  6.310E-03   5.565E-01
3000.0  1.000E-02   5.059E-02
3000.0  1.585E-02   5.159E-03
3000.0  2.512E-02   5.905E-04
3000.0  3.981E-02   7.840E-05
3000.0  6.310E-02   1.183E-05
3000.0  1.000E-01   1.988E-06
3000.0  1.585E-01   3.645E-07
3000.0  2.512E-01   7.051E-08
3000.0  3.981E-01   1.771E-08
3000.0  6.310E-01   4.899E-09
3000.0  1.000E+00   1.400E-09
3000.0  1.585E+00   4.106E-10
3000.0  2.512E+00   1.228E-10
3000.0  3.981E+00   4.173E-11
3000.0  6.310E+00   1.595E-11
3000.0  1.000E+01   6.163E-12
3000.0  1.585E+01   2.403E-12
3000.0  2.512E+01   9.438E-13
3000.0  3.981E+01   3.729E-13
3000.0  6.310E+01   1.477E-13
3000.0  1.000E+02   5.785E-14
3000.0  1.585E+02   2.280E-14
3000.0  2.512E+02   9.032E-15
3000.0  3.981E+02   3.592E-15
3000.0  6.310E+02   1.432E-15
3000.0  1.000E+03   5.716E-16
3050.0  1.000E-08   5.552E+22
3050.0  1.585E-08   1.044E+22
3050.0  2.512E-08   2.095E+21
3050.0  3.981E-08   4.442E+20
3050.0  6.310E-08   9.875E+19
3050.0  1.000E-07   2.287E+19
3050.0  1.585E-07   5.473E+18
3050.0  2.512E-07   1.269E+18
3050.0  3.981E-07   3.023E+17
3050.0  6.310E-07   7.390E+16
3050.0  1.000E-06   1.841E+16
3050.0  1.585E-06   4.649E+15
3050.0  2.512E-06   1.187E+15
3050.0  3.981E-06   2.910E+14
3050.0  6.310E-06   7.154E+13
3050.0  1.000E-05   1.785E+13
3050.0  1.585E-05   4.504E+12
3050.0  2.512E-05   1.148E+12
3050.0  3.981E-05   2.947E+11
3050.0  6.310E-05   7.301E+10
3050.0  1.000E-04   1.799E+10
3050.0  1.585E-04   4.499E+09
3050.0  2.512E-04   8.137E+08
3050.0  3.981E-04   4.539E+07
3050.0  6.310E-04   2.578E+06
3050.0  1.000E-03   1.423E+05
3050.0  1.585E-03   7.955E+03
3050.0  2.512E-03   4.789E+02
3050.0  3.981E-03   3.155E+01
3050.0  6.310E-03   2.319E+00
3050.0  1.000E-02   1.936E-01
3050.0  1.585E-02   1.802E-02
3050.0  2.512E-02   1.883E-03
3050.0  3.981E-02   2.299E-04
3050.0  6.310E-02   3.225E-05
3050.0  1.000E-01   5.095E-06
3050.0  1.585E-01   8.884E-07
3050.0  2.512E-01   1.649E-07
3050.0  3.981E-01   3.752E-08
3050.0  6.310E-01   1.017E-08
3050.0  1.000E+00   2.860E-09
3050.0  1.585E+00   8.282E-10
3050.0  2.512E+00   2.453E-10
3050.0  3.981E+00   7.350E-11
3050.0  6.310E+00   2.640E-11
3050.0  1.000E+01   1.016E-11
3050.0  1.585E+01   3.948E-12
3050.0  2.512E+01   1.547E-12
3050.0  3.981E+01   6.097E-13
3050.0  6.310E+01   2.411E-13
3050.0  1.000E+02   9.432E-14
3050.0  1.585E+02   3.714E-14
3050.0  2.512E+02   1.470E-14
3050.0  3.981E+02   5.842E-15
3050.0  6.310E+02   2.328E-15
3050.0  1.000E+03   9.290E-16
3100.0  1.000E-08   1.381E+23
3100.0  1.585E-08   2.439E+22
3100.0  2.512E-08   4.599E+21
3100.0  3.981E-08   9.189E+20
3100.0  6.310E-08   1.933E+20
3100.0  1.000E-07   4.258E+19
3100.0  1.585E-07   9.764E+18
3100.0  2.512E-07   2.181E+18
3100.0  3.981E-07   5.055E+17
3100.0  6.310E-07   1.212E+17
3100.0  1.000E-06   2.978E+16
3100.0  1.585E-06   7.453E+15
3100.0  2.512E-06   1.892E+15
3100.0  3.981E-06   4.617E+14
3100.0  6.310E-06   1.132E+14
3100.0  1.000E-05   2.820E+13
3100.0  1.585E-05   7.109E+12
3100.0  2.512E-05   1.810E+12
3100.0  3.981E-05   4.645E+11
3100.0  6.310E-05   1.150E+11
3100.0  1.000E-04   2.833E+10
3100.0  1.585E-04   7.078E+09
3100.0  2.512E-04   1.791E+09
3100.0  3.981E-04   2.136E+08
3100.0  6.310E-04   1.226E+07
3100.0  1.000E-03   6.763E+05
3100.0  1.585E-03   3.730E+04
3100.0  2.512E-03   2.185E+03
3100.0  3.981E-03   1.379E+02
3100.0  6.310E-03   9.559E+00
3100.0  1.000E-02   7.419E-01
3100.0  1.585E-02   6.348E-02
3100.0  2.512E-02   6.074E-03
3100.0  3.981E-02   6.815E-04
3100.0  6.310E-02   8.858E-05
3100.0  1.000E-01   1.310E-05
3100.0  1.585E-01   2.162E-06
3100.0  2.512E-01   3.832E-07
3100.0  3.981E-01   7.867E-08
3100.0  6.310E-01   2.084E-08
3100.0  1.000E+00   5.752E-09
3100.0  1.585E+00   1.641E-09
3100.0  2.512E+00   4.805E-10
3100.0  3.981E+00   1.426E-10
3100.0  6.310E+00   4.301E-11
3100.0  1.000E+01   1.647E-11
3100.0  1.585E+01   6.377E-12
3100.0  2.512E+01   2.491E-12
3100.0  3.981E+01   9.796E-13
3100.0  6.310E+01   3.866E-13
3100.0  1.000E+02   1.510E-13
3100.0  1.585E+02   5.939E-14
3100.0  2.512E+02   2.348E-14
3100.0  3.981E+02   9.324E-15
3100.0  6.310E+02   3.714E-15
3100.0  1.000E+03   1.481E-15
3150.0  1.000E-08   3.504E+23
3150.0  1.585E-08   5.880E+22
3150.0  2.512E-08   1.051E+22
3150.0  3.981E-08   1.988E+21
3150.0  6.310E-08   3.961E+20
3150.0  1.000E-07   8.282E+19
3150.0  1.585E-07   1.809E+19
3150.0  2.512E-07   3.856E+18
3150.0  3.981E-07   8.604E+17
3150.0  6.310E-07   2.002E+17
3150.0  1.000E-06   4.816E+16
3150.0  1.585E-06   1.187E+16
3150.0  2.512E-06   2.981E+15
3150.0  3.981E-06   7.222E+14
3150.0  6.310E-06   1.762E+14
3150.0  1.000E-05   4.376E+13
3150.0  1.585E-05   1.101E+13
3150.0  2.512E-05   2.800E+12
3150.0  3.981E-05   7.178E+11
3150.0  6.310E-05   1.776E+11
3150.0  1.000E-04   4.372E+10
3150.0  1.585E-04   1.092E+10
3150.0  2.512E-04   2.760E+09
3150.0  3.981E-04   7.049E+08
3150.0  6.310E-04   5.335E+07
3150.0  1.000E-03   2.978E+06
3150.0  1.585E-03   1.643E+05
3150.0  2.512E-03   9.514E+03
3150.0  3.981E-03   5.845E+02
3150.0  6.310E-03   3.879E+01
3150.0  1.000E-02   2.836E+00
3150.0  1.585E-02   2.253E-01
3150.0  2.512E-02   1.984E-02
3150.0  3.981E-02   2.048E-03
3150.0  6.310E-02   2.460E-04
3150.0  1.000E-01   3.394E-05
3150.0  1.585E-01   5.279E-06
3150.0  2.512E-01   8.904E-07
3150.0  3.981E-01   1.638E-07
3150.0  6.310E-01   4.230E-08
3150.0  1.000E+00   1.144E-08
3150.0  1.585E+00   3.214E-09
3150.0  2.512E+00   9.290E-10
3150.0  3.981E+00   2.729E-10
3150.0  6.310E+00   8.000E-11
3150.0  1.000E+01   2.641E-11
3150.0  1.585E+01   1.018E-11
3150.0  2.512E+01   3.963E-12
3150.0  3.981E+01   1.555E-12
3150.0  6.310E+01   6.124E-13
3150.0  1.000E+02   2.388E-13
3150.0  1.585E+02   9.377E-14
3150.0  2.512E+02   3.704E-14
3150.0  3.981E+02   1.470E-14
3150.0  6.310E+02   5.850E-15
3150.0  1.000E+03   2.332E-15
3200.0  1.000E-08   9.436E+23
3200.0  1.585E-08   1.517E+23
3200.0  2.512E-08   2.582E+22
3200.0  3.981E-08   4.632E+21
3200.0  6.310E-08   8.737E+20
3200.0  1.000E-07   1.729E+20
3200.0  1.585E-07   3.578E+19
3200.0  2.512E-07   7.220E+18
3200.0  3.981E-07   1.534E+18
3200.0  6.310E-07   3.429E+17
3200.0  1.000E-06   7.985E+16
3200.0  1.585E-06   1.920E+16
3200.0  2.512E-06   4.739E+15
3200.0  3.981E-06   1.133E+15
3200.0  6.310E-06   2.741E+14
3200.0  1.000E-05   6.769E+13
3200.0  1.585E-05   1.697E+13
3200.0  2.512E-05   4.306E+12
3200.0  3.981E-05   1.102E+12
3200.0  6.310E-05   2.724E+11
3200.0  1.000E-04   6.700E+10
3200.0  1.585E-04   1.672E+10
3200.0  2.512E-04   4.223E+09
3200.0  3.981E-04   1.078E+09
3200.0  6.310E-04   2.104E+08
3200.0  1.000E-03   1.201E+07
3200.0  1.585E-03   6.709E+05
3200.0  2.512E-03   3.887E+04
3200.0  3.981E-03   2.357E+03
3200.0  6.310E-03   1.520E+02
3200.0  1.000E-02   1.062E+01
3200.0  1.585E-02   7.929E-01
3200.0  2.512E-02   6.484E-02
3200.0  3.981E-02   6.185E-03
3200.0  6.310E-02   6.876E-04
3200.0  1.000E-01   8.832E-05
3200.0  1.585E-01   1.291E-05
3200.0  2.512E-01   2.063E-06
3200.0  3.981E-01   3.510E-07
3200.0  6.310E-01   8.505E-08
3200.0  1.000E+00   2.249E-08
3200.0  1.585E+00   6.204E-09
3200.0  2.512E+00   1.768E-09
3200.0  3.981E+00   5.134E-10
3200.0  6.310E+00   1.490E-10
3200.0  1.000E+01   4.423E-11
3200.0  1.585E+01   1.601E-11
3200.0  2.512E+01   6.211E-12
3200.0  3.981E+01   2.429E-12
3200.0  6.310E+01   9.546E-13
3200.0  1.000E+02   3.715E-13
3200.0  1.585E+02   1.457E-13
3200.0  2.512E+02   5.746E-14
3200.0  3.981E+02   2.278E-14
3200.0  6.310E+02   9.060E-15
3200.0  1.000E+03   3.609E-15
3250.0  1.000E-08   2.483E+24
3250.0  1.585E-08   3.882E+23
3250.0  2.512E-08   6.384E+22
3250.0  3.981E-08   1.100E+22
3250.0  6.310E-08   1.983E+21
3250.0  1.000E-07   3.739E+20
3250.0  1.585E-07   7.362E+19
3250.0  2.512E-07   1.407E+19
3250.0  3.981E-07   2.840E+18
3250.0  6.310E-07   6.058E+17
3250.0  1.000E-06   1.355E+17
3250.0  1.585E-06   3.152E+16
3250.0  2.512E-06   7.580E+15
3250.0  3.981E-06   1.776E+15
3250.0  6.310E-06   4.235E+14
3250.0  1.000E-05   1.036E+14
3250.0  1.585E-05   2.581E+13
3250.0  2.512E-05   6.521E+12
3250.0  3.981E-05   1.665E+12
3250.0  6.310E-05   4.107E+11
3250.0  1.000E-04   1.009E+11
3250.0  1.585E-04   2.515E+10
3250.0  2.512E-04   6.349E+09
3250.0  3.981E-04   1.619E+09
3250.0  6.310E-04   4.162E+08
3250.0  1.000E-03   4.381E+07
3250.0  1.585E-03   2.502E+06
3250.0  2.512E-03   1.469E+05
3250.0  3.981E-03   8.928E+03
3250.0  6.310E-03   5.685E+02
3250.0  1.000E-02   3.859E+01
3250.0  1.585E-02   2.749E+00
3250.0  2.512E-02   2.111E-01
3250.0  3.981E-02   1.874E-02
3250.0  6.310E-02   1.934E-03
3250.0  1.000E-01   2.312E-04
3250.0  1.585E-01   3.168E-05
3250.0  2.512E-01   4.787E-06
3250.0  3.981E-01   7.761E-07
3250.0  6.310E-01   1.699E-07
3250.0  1.000E+00   4.385E-08
3250.0  1.585E+00   1.186E-08
3250.0  2.512E+00   3.327E-09
3250.0  3.981E+00   9.542E-10
3250.0  6.310E+00   2.741E-10
3250.0  1.000E+01   8.070E-11
3250.0  1.585E+01   2.493E-11
3250.0  2.512E+01   9.630E-12
3250.0  3.981E+01   3.755E-12
3250.0  6.310E+01   1.472E-12
3250.0  1.000E+02   5.715E-13
3250.0  1.585E+02   2.237E-13
3250.0  2.512E+02   8.813E-14
3250.0  3.981E+02   3.490E-14
3250.0  6.310E+02   1.387E-14
3250.0  1.000E+03   5.523E-15
3300.0  1.000E-08   6.728E+24
3300.0  1.585E-08   1.032E+24
3300.0  2.512E-08   1.653E+23
3300.0  3.981E-08   2.757E+22
3300.0  6.310E-08   4.779E+21
3300.0  1.000E-07   8.618E+20
3300.0  1.585E-07   1.616E+20
3300.0  2.512E-07   2.922E+19
3300.0  3.981E-07   5.587E+18
3300.0  6.310E-07   1.132E+18
3300.0  1.000E-06   2.413E+17
3300.0  1.585E-06   5.381E+16
3300.0  2.512E-06   1.249E+16
3300.0  3.981E-06   2.838E+15
3300.0  6.310E-06   6.621E+14
3300.0  1.000E-05   1.594E+14
3300.0  1.585E-05   3.931E+13
3300.0  2.512E-05   9.862E+12
3300.0  3.981E-05   2.506E+12
3300.0  6.310E-05   6.163E+11
3300.0  1.000E-04   1.511E+11
3300.0  1.585E-04   3.760E+10
3300.0  2.512E-04   9.483E+09
3300.0  3.981E-04   2.415E+09
3300.0  6.310E-04   6.205E+08
3300.0  1.000E-03   1.448E+08
3300.0  1.585E-03   8.484E+06
3300.0  2.512E-03   5.091E+05
3300.0  3.981E-03   3.134E+04
3300.0  6.310E-03   1.998E+03
3300.0  1.000E-02   1.337E+02
3300.0  1.585E-02   9.219E+00
3300.0  2.512E-02   6.736E-01
3300.0  3.981E-02   5.625E-02
3300.0  6.310E-02   5.422E-03
3300.0  1.000E-01   6.051E-04
3300.0  1.585E-01   7.771E-05
3300.0  2.512E-01   1.108E-05
3300.0  3.981E-01   1.707E-06
3300.0  6.310E-01   3.374E-07
3300.0  1.000E+00   8.476E-08
3300.0  1.585E+00   2.243E-08
3300.0  2.512E+00   6.183E-09
3300.0  3.981E+00   1.748E-09
3300.0  6.310E+00   4.964E-10
3300.0  1.000E+01   1.448E-10
3300.0  1.585E+01   4.315E-11
3300.0  2.512E+01   1.473E-11
3300.0  3.981E+01   5.723E-12
3300.0  6.310E+01   2.237E-12
3300.0  1.000E+02   8.665E-13
3300.0  1.585E+02   3.385E-13
3300.0  2.512E+02   1.332E-13
3300.0  3.981E+02   5.267E-14
3300.0  6.310E+02   2.091E-14
3300.0  1.000E+03   8.322E-15
3350.0  1.000E-08   1.736E+25
3350.0  1.585E-08   2.634E+24
3350.0  2.512E-08   4.159E+23
3350.0  3.981E-08   6.796E+22
3350.0  6.310E-08   1.147E+22
3350.0  1.000E-07   2.002E+21
3350.0  1.585E-07   3.615E+20
3350.0  2.512E-07   6.233E+19
3350.0  3.981E-07   1.135E+19
3350.0  6.310E-07   2.188E+18
3350.0  1.000E-06   4.449E+17
3350.0  1.585E-06   9.481E+16
3350.0  2.512E-06   2.112E+16
3350.0  3.981E-06   4.621E+15
3350.0  6.310E-06   1.045E+15
3350.0  1.000E-05   2.461E+14
3350.0  1.585E-05   5.968E+13
3350.0  2.512E-05   1.480E+13
3350.0  3.981E-05   3.733E+12
3350.0  6.310E-05   9.131E+11
3350.0  1.000E-04   2.230E+11
3350.0  1.585E-04   5.539E+10
3350.0  2.512E-04   1.395E+10
3350.0  3.981E-04   3.548E+09
3350.0  6.310E-04   9.106E+08
3350.0  1.000E-03   2.272E+08
3350.0  1.585E-03   2.629E+07
3350.0  2.512E-03   1.611E+06
3350.0  3.981E-03   1.011E+05
3350.0  6.310E-03   6.516E+03
3350.0  1.000E-02   4.361E+02
3350.0  1.585E-02   2.957E+01
3350.0  2.512E-02   2.087E+00
3350.0  3.981E-02   1.660E-01
3350.0  6.310E-02   1.509E-02
3350.0  1.000E-01   1.580E-03
3350.0  1.585E-01   1.905E-04
3350.0  2.512E-01   2.562E-05
3350.0  3.981E-01   3.747E-06
3350.0  6.310E-01   6.672E-07
3350.0  1.000E+00   1.628E-07
3350.0  1.585E+00   4.209E-08
3350.0  2.512E+00   1.139E-08
3350.0  3.981E+00   3.171E-09
3350.0  6.310E+00   8.891E-10
3350.0  1.000E+01   2.568E-10
3350.0  1.585E+01   7.593E-11
3350.0  2.512E+01   2.286E-11
3350.0  3.981E+01   8.637E-12
3350.0  6.310E+01   3.365E-12
3350.0  1.000E+02   1.300E-12
3350.0  1.585E+02   5.070E-13
3350.0  2.512E+02   1.991E-13
3350.0  3.981E+02   7.866E-14
3350.0  6.310E+02   3.121E-14
3350.0  1.000E+03   1.241E-14
3400.0  1.000E-08   4.537E+25
3400.0  1.585E-08   6.837E+24
3400.0  2.512E-08   1.069E+24
3400.0  3.981E-08   1.723E+23
3400.0  6.310E-08   2.853E+22
3400.0  1.000E-07   4.854E+21
3400.0  1.585E-07   8.487E+20
3400.0  2.512E-07   1.403E+20
3400.0  3.981E-07   2.438E+19
3400.0  6.310E-07   4.479E+18
3400.0  1.000E-06   8.670E+17
3400.0  1.585E-06   1.760E+17
3400.0  2.512E-06   3.743E+16
3400.0  3.981E-06   7.826E+15
3400.0  6.310E-06   1.703E+15
3400.0  1.000E-05   3.883E+14
3400.0  1.585E-05   9.192E+13
3400.0  2.512E-05   2.240E+13
3400.0  3.981E-05   5.580E+12
3400.0  6.310E-05   1.353E+12
3400.0  1.000E-04   3.284E+11
3400.0  1.585E-04   8.126E+10
3400.0  2.512E-04   2.041E+10
