#500Xsolar and C/O = 0.25:# For the net reaction CH4 + NH3 -> HCN + H2 + H2 + H2
T           Pbar    rate const            Reaction
300.0   1.000E-08   4.754E-82    CH2NH2+H->CH2NH+H2  
300.0   1.585E-08   3.027E-82    CH2NH2+H->CH2NH+H2  
300.0   2.512E-08   1.917E-82    CH2NH2+H->CH2NH+H2  
300.0   3.981E-08   1.211E-82    CH2NH2+H->CH2NH+H2  
300.0   6.310E-08   7.652E-83    CH2NH2+H->CH2NH+H2  
300.0   1.000E-07   4.834E-83    CH2NH2+H->CH2NH+H2  
300.0   1.585E-07   3.054E-83    CH2NH2+H->CH2NH+H2  
300.0   2.512E-07   1.925E-83    CH2NH2+H->CH2NH+H2  
300.0   3.981E-07   1.213E-83    CH2NH2+H->CH2NH+H2  
300.0   6.310E-07   7.653E-84    CH2NH2+H->CH2NH+H2  
300.0   1.000E-06   4.830E-84    CH2NH2+H->CH2NH+H2  
300.0   1.585E-06   3.050E-84    CH2NH2+H->CH2NH+H2  
300.0   2.512E-06   1.927E-84    CH2NH2+H->CH2NH+H2  
300.0   3.981E-06   1.215E-84    CH2NH2+H->CH2NH+H2  
300.0   6.310E-06   7.659E-85    CH2NH2+H->CH2NH+H2  
300.0   1.000E-05   4.832E-85    CH2NH2+H->CH2NH+H2  
300.0   1.585E-05   3.051E-85    CH2NH2+H->CH2NH+H2  
300.0   2.512E-05   1.928E-85    CH2NH2+H->CH2NH+H2  
300.0   3.981E-05   1.219E-85    CH2NH2+H->CH2NH+H2  
300.0   6.310E-05   7.699E-86    CH2NH2+H->CH2NH+H2  
300.0   1.000E-04   4.865E-86    CH2NH2+H->CH2NH+H2  
300.0   1.259E-04   3.871E-86    CH2NH2+H->CH2NH+H2  
300.0   1.585E-04   3.081E-86    CH2NH2+H->CH2NH+H2  
300.0   1.995E-04   2.454E-86    CH2NH2+H->CH2NH+H2  
300.0   2.512E-04   1.957E-86    CH2NH2+H->CH2NH+H2  
300.0   3.162E-04   1.561E-86    CH2NH2+H->CH2NH+H2  
300.0   3.981E-04   1.247E-86    CH2NH2+H->CH2NH+H2  
300.0   5.012E-04   9.974E-87    CH2NH2+H->CH2NH+H2  
300.0   6.310E-04   7.988E-87    CH2NH2+H->CH2NH+H2  
300.0   7.943E-04   6.406E-87    CH2NH2+H->CH2NH+H2  
300.0   1.000E-03   5.144E-87    CH2NH2+H->CH2NH+H2  
300.0   1.259E-03   4.140E-87    CH2NH2+H->CH2NH+H2  
300.0   1.585E-03   3.340E-87    CH2NH2+H->CH2NH+H2  
300.0   1.995E-03   2.701E-87    CH2NH2+H->CH2NH+H2  
300.0   2.512E-03   2.190E-87    CH2NH2+H->CH2NH+H2  
300.0   3.162E-03   1.780E-87    CH2NH2+H->CH2NH+H2  
